PD_mM,NAD_mM,activity_U/mg
0.7061224489795919,8.787755102040816,19.45267879152513
0.7061224489795919,8.989795918367347,19.564583935047015
0.7061224489795919,9.191836734693878,19.672780136751467
0.7061224489795919,9.393877551020408,19.777448782398366
0.7061224489795919,9.595918367346938,19.878759619905594
0.7061224489795919,9.79795918367347,19.976871677979485
0.7061224489795919,10.0,20.071934099083418
0.9081632653061225,0.1,1.0073571024335033
0.9081632653061225,0.3020408163265306,2.8564613015852367
0.9081632653061225,0.5040816326530613,4.4923315860997866
0.9081632653061225,0.7061224489795919,5.949841564263082
0.9081632653061225,0.9081632653061225,7.256653382804269
0.9081632653061225,1.1102040816326533,8.43499015662294
0.9081632653061225,1.3122448979591839,9.502910138574075
0.9081632653061225,1.5142857142857145,10.475238729735732
0.9081632653061225,1.716326530612245,11.364260933597516
0.9081632653061225,1.9183673469387756,12.180243138967752
0.9081632653061225,2.1204081632653065,12.931831371973178
0.9081632653061225,2.322448979591837,13.626358841890003
0.9081632653061225,2.5244897959183676,14.270086001853544
0.9081632653061225,2.7265306122448982,14.868389791299343
0.9081632653061225,2.928571428571429,15.425914183047981
0.9081632653061225,3.1306122448979594,15.946690961758591
0.9081632653061225,3.33265306122449,16.434237382046803
0.9081632653061225,3.5346938775510206,16.891635710137304
0.9081632653061225,3.736734693877551,17.321598452356277
0.9081632653061225,3.938775510204082,17.7265221878225
0.9081632653061225,4.140816326530612,18.108532262350646
0.9081632653061225,4.3428571428571425,18.46952010376135
0.9081632653061225,4.544897959183674,18.811174541709967
0.9081632653061225,4.746938775510204,19.135008226572754
0.9081632653061225,4.948979591836735,19.442380019368063
0.9081632653061225,5.151020408163265,19.73451405177942
0.9081632653061225,5.353061224489796,20.01251602007707
0.9081632653061225,5.555102040816326,20.277387170215615
0.9081632653061225,5.757142857142857,20.53003634698492
0.9081632653061225,5.959183673469387,20.771290412820203
0.9081632653061225,6.161224489795918,21.00190328795926
0.9081632653061225,6.3632653061224485,21.22256382018691
0.9081632653061225,6.5653061224489795,21.433902657219107
0.9081632653061225,6.7673469387755105,21.636498266141743
0.9081632653061225,6.969387755102041,21.830882220905387
0.9081632653061225,7.171428571428572,22.017543859649123
0.9081632653061225,7.373469387755102,22.196934397768967
0.9081632653061225,7.575510204081633,22.36947056951526
0.9081632653061225,7.777551020408163,22.535537859987972
0.9081632653061225,7.979591836734694,22.695493380290877
0.9081632653061225,8.181632653061225,22.849668430978888
0.9081632653061225,8.383673469387755,22.998370792524515
0.9081632653061225,8.585714285714285,23.141886776126505
0.9081632653061225,8.787755102040816,23.280483063614714
0.9081632653061225,8.989795918367347,23.414408361328853
0.9081632653061225,9.191836734693878,23.543894889550625
0.9081632653061225,9.393877551020408,23.669159726254545
0.9081632653061225,9.595918367346938,23.790406021534718
0.9081632653061225,9.79795918367347,23.907824096998993
0.9081632653061225,10.0,24.021592442645073
1.1102040816326533,0.1,1.1514689696046063
1.1102040816326533,0.3020408163265306,3.2651048408812935
1.1102040816326533,0.5040816326530613,5.1350016891452945
1.1102040816326533,0.7061224489795919,6.80102211893117
1.1102040816326533,0.9081632653061225,8.294785606107332
1.1102040816326533,1.1102040816326533,9.641694490274123
1.1102040816326533,1.3122448979591839,10.862390426468819
1.1102040816326533,1.5142857142857145,11.973819728230177
1.1102040816326533,1.716326530612245,12.990024883843223
1.1102040816326533,1.9183673469387756,13.922740985177686
1.1102040816326533,2.1204081632653065,14.781850953365788
1.1102040816326533,2.322448979591837,15.575737081944517
1.1102040816326533,2.5244897959183676,16.311555440497905
1.1102040816326533,2.7265306122448982,16.995452190001554
1.1102040816326533,2.928571428571429,17.632735667077768
1.1102040816326533,3.1306122448979594,18.228014440937894
1.1102040816326533,3.33265306122449,18.78530894240863
1.1102040816326533,3.5346938775510206,19.308142384762807
1.1102040816326533,3.736734693877551,19.799615323758577
1.1102040816326533,3.938775510204082,20.262467191601054
1.1102040816326533,4.140816326530612,20.6991273847271
1.1102040816326533,4.3428571428571425,21.11175791741986
1.1102040816326533,4.544897959183674,21.502289222232402
1.1102040816326533,4.746938775510204,21.87245034834292
1.1102040816326533,4.948979591836735,22.223794554563867
1.1102040816326533,5.151020408163265,22.557721096079817
1.1102040816326533,5.353061224489796,22.87549384936705
1.1102040816326533,5.555102040816326,23.178257297990427
1.1102040816326533,5.757142857142857,23.46705030549812
1.1102040816326533,5.959183673469387,23.742818024740078
1.1102040816326533,6.161224489795918,24.00642223130441
1.1102040816326533,6.3632653061224485,24.258650319102443
1.1102040816326533,6.5653061224489795,24.500223155911787
1.1102040816326533,6.7673469387755105,24.731801963952172
1.1102040816326533,6.969387755102041,24.953994363805858
1.1102040816326533,7.171428571428572,25.167359698015282
1.1102040816326533,7.373469387755102,25.372413732564375
1.1102040816326533,7.575510204081633,25.569632819440606
1.1102040816326533,7.777551020408163,25.759457590997496
1.1102040816326533,7.979591836734694,25.94229624642645
1.1102040816326533,8.181632653061225,26.118527481929338
1.1102040816326533,8.383673469387755,26.288503108857547
1.1102040816326533,8.585714285714285,26.452550397908038
1.1102040816326533,8.787755102040816,26.610974182243844
1.1102040816326533,8.989795918367347,26.76405874797566
1.1102040816326533,9.191836734693878,26.91206953667116
1.1102040816326533,9.393877551020408,27.055254681342014
1.1102040816326533,9.595918367346938,27.19384639460574
1.1102040816326533,9.79795918367347,27.3280622253585
1.1102040816326533,10.0,27.458106198263682
1.3122448979591839,0.1,1.2779997217418957
1.3122448979591839,0.3020408163265306,3.623895379080233
1.3122448979591839,0.5040816326530613,5.699268415479146
1.3122448979591839,0.7061224489795919,7.548361792623113
1.3122448979591839,0.9081632653061225,9.20626953599449
1.3122448979591839,1.1102040816326533,10.701185356234028
1.3122448979591839,1.3122448979591839,12.05601914504553
1.3122448979591839,1.5142857142857145,13.289579384948956
1.3122448979591839,1.716326530612245,14.417451642376877
1.3122448979591839,1.9183673469387756,15.452660535916534
1.3122448979591839,2.1204081632653065,16.40617498508757
1.3122448979591839,2.322448979591837,17.28729838328627
1.3122448979591839,2.5244897959183676,18.103973154649605
1.3122448979591839,2.7265306122448982,18.86302083950903
1.3122448979591839,2.928571428571429,19.570333088360837
1.3122448979591839,3.1306122448979594,20.231024889385523
1.3122448979591839,3.33265306122449,20.84955846398324
1.3122448979591839,3.5346938775510206,21.42984417856523
1.3122448979591839,3.736734693877551,21.975323297725456
1.3122448979591839,3.938775510204082,22.48903627994636
1.3122448979591839,4.140816326530612,22.973679479235066
1.3122448979591839,4.3428571428571425,23.431652485789154
1.3122448979591839,4.544897959183674,23.86509786039904
1.3122448979591839,4.746938775510204,24.27593465119102
1.3122448979591839,4.948979591836735,24.665886798959438
1.3122448979591839,5.151020408163265,25.03650731797017
1.3122448979591839,5.353061224489796,25.389198967505195
1.3122448979591839,5.555102040816326,25.725231994280687
1.3122448979591839,5.757142857142857,26.045759418795274
1.3122448979591839,5.959183673469387,26.351830253320365
1.3122448979591839,6.161224489795918,26.644400970840337
1.3122448979591839,6.3632653061224485,26.924345489129937
1.3122448979591839,6.5653061224489795,27.192463889514404
1.3122448979591839,6.7673469387755105,27.44949005352693
1.3122448979591839,6.969387755102041,27.696098370973548
1.3122448979591839,7.171428571428572,27.932909648521605
1.3122448979591839,7.373469387755102,28.160496327809863
1.3122448979591839,7.575510204081633,28.379387105419415
1.3122448979591839,7.777551020408163,28.59007103319623
1.3122448979591839,7.979591836734694,28.793001165861558
1.3122448979591839,8.181632653061225,28.98859781317048
1.3122448979591839,8.383673469387755,29.17725144574882
1.3122448979591839,8.585714285714285,29.359325296884414
1.3122448979591839,8.787755102040816,29.53515769675185
1.3122448979591839,8.989795918367347,29.705064170632262
1.3122448979591839,9.191836734693878,29.869339328505262
1.3122448979591839,9.393877551020408,30.028258569819915
1.3122448979591839,9.595918367346938,30.182079624196724
1.3122448979591839,9.79795918367347,30.331043946191688
1.3122448979591839,10.0,30.47537797999905
1.5142857142857145,0.1,1.3899816417519015
1.5142857142857145,0.3020408163265306,3.941431256092537
1.5142857142857145,0.5040816326530613,6.1986542987153825
1.5142857142857145,0.7061224489795919,8.209770423695428
1.5142857142857145,0.9081632653061225,10.012948693455606
1.5142857142857145,1.1102040816326533,11.638853230637572
1.5142857142857145,1.3122448979591839,13.112401355911338
1.5142857142857145,1.5142857142857145,14.45404960378718
1.5142857142857145,1.716326530612245,15.680749191741162
1.5142857142857145,1.9183673469387756,16.806665991971126
1.5142857142857145,2.1204081632653065,17.84373005148944
1.5142857142857145,2.322448979591837,18.802059953114878
1.5142857142857145,2.5244897959183676,19.690294058463305
1.5142857142857145,2.7265306122448982,20.51585163036235
1.5142857142857145,2.928571428571429,21.285140562248998
1.5142857142857145,3.1306122448979594,22.003724031914093
1.5142857142857145,3.33265306122449,22.676455253111993
1.5142857142857145,3.5346938775510206,23.307587229526263
1.5142857142857145,3.736734693877551,23.90086275900627
1.5142857142857145,3.938775510204082,24.459588713534202
1.5142857142857145,4.140816326530612,24.986697709217733
1.5142857142857145,4.3428571428571425,25.48479959507766
1.5142857142857145,4.544897959183674,25.956224669090084
1.5142857142857145,4.746938775510204,26.403060131760437
1.5142857142857145,4.948979591836735,26.827180980410578
1.5142857142857145,5.151020408163265,27.230276308772098
1.5142857142857145,5.353061224489796,27.613871789829556
1.5142857142857145,5.555102040816326,27.97934897287904
1.5142857142857145,5.757142857142857,28.32796190930915
1.5142857142857145,5.959183673469387,28.660851528788644
1.5142857142857145,6.161224489795918,28.97905811314741
1.5142857142857145,6.3632653061224485,29.283532155286682
1.5142857142857145,6.5653061224489795,29.5751438419014
1.5142857142857145,6.7673469387755105,29.854691359283006
1.5142857142857145,6.969387755102041,30.122908189163773
1.5142857142857145,7.171428571428572,30.380469535032436
1.5142857142857145,7.373469387755102,30.627997997469652
1.5142857142857145,7.575510204081633,30.866068598933772
1.5142857142857145,7.777551020408163,31.09521324336516
1.5142857142857145,7.979591836734694,31.315924683410405
1.5142857142857145,8.181632653061225,31.52866005754418
1.5142857142857145,8.383673469387755,31.733844050523693
1.5142857142857145,8.585714285714285,31.931871723156203
1.5142857142857145,8.787755102040816,32.12311105105511
1.5142857142857145,8.989795918367347,32.307905206711645
1.5142857142857145,9.191836734693878,32.486574614658096
1.5142857142857145,9.393877551020408,32.65941880561569
1.5142857142857145,9.595918367346938,32.82671809219713
1.5142857142857145,9.79795918367347,32.98873508588379
1.5142857142857145,10.0,33.14571607254535
1.716326530612245,0.1,1.4897876034082655
1.716326530612245,0.3020408163265306,4.224440991617505
1.716326530612245,0.5040816326530613,6.643741222654101
1.716326530612245,0.7061224489795919,8.799263124535825
1.716326530612245,0.9081632653061225,10.731916443350928
1.716326530612245,1.1102040816326533,12.474567102222938
1.716326530612245,1.3122448979591839,14.053921580093213
1.716326530612245,1.5142857142857145,15.491905268353044
1.716326530612245,1.716326530612245,16.80668654628165
1.716326530612245,1.9183673469387756,18.013448449509074
1.716326530612245,2.1204081632653065,19.124977647738874
1.716326530612245,2.322448979591837,20.15211927647117
1.716326530612245,2.5244897959183676,21.10413196449825
1.716326530612245,2.7265306122448982,21.988967705900475
1.716326530612245,2.928571428571429,22.813494505203682
1.716326530612245,3.1306122448979594,23.583674997495564
1.716326530612245,3.33265306122449,24.30471087571274
1.716326530612245,3.5346938775510206,24.98116052535809
1.716326530612245,3.736734693877551,25.617035491383387
1.716326530612245,3.938775510204082,26.21588009174016
1.716326530612245,4.140816326530612,26.780837515512005
1.716326530612245,4.3428571428571425,27.314705008792792
1.716326530612245,4.544897959183674,27.819980193804824
1.716326530612245,4.746938775510204,28.298900139977974
1.716326530612245,4.948979591836735,28.753474476563895
1.716326530612245,5.151020408163265,29.18551358064004
1.716326530612245,5.353061224489796,29.59665267430645
1.716326530612245,5.555102040816326,29.988372507346437
1.716326530612245,5.757142857142857,30.36201717680174
1.716326530612245,5.959183673469387,30.718809535425105
1.716326530612245,6.161224489795918,31.05986456123328
1.716326530612245,6.3632653061224485,31.38620099612819
1.716326530612245,6.5653061224489795,31.69875150951485
1.716326530612245,6.7673469387755105,31.998371600492288
1.716326530612245,6.969387755102041,32.285847417567254
1.716326530612245,7.171428571428572,32.561902646403695
1.716326530612245,7.373469387755102,32.82720459266889
1.716326530612245,7.575510204081633,33.082369567617896
1.716326530612245,7.777551020408163,33.32796766791439
1.716326530612245,7.979591836734694,33.56452702771671
1.716326530612245,8.181632653061225,33.7925376097784
1.716326530612245,8.383673469387755,34.0124545928354
1.716326530612245,8.585714285714285,34.22470140456152
1.716326530612245,8.787755102040816,34.42967244261699
1.716326530612245,8.989795918367347,34.627735520581396
1.716326530612245,9.191836734693878,34.81923407068558
1.716326530612245,9.393877551020408,35.004489131094296
1.716326530612245,9.595918367346938,35.18380114193059
1.716326530612245,9.79795918367347,35.35745157117774
1.716326530612245,10.0,35.52570438896634
1.9183673469387756,0.1,1.5793010752688172
1.9183673469387756,0.3020408163265306,4.478265348166461
1.9183673469387756,0.5040816326530613,7.04292855756164
1.9183673469387756,0.7061224489795919,9.327964390602057
1.9183673469387756,0.9081632653061225,11.376740644038295
1.9183673469387756,1.1102040816326533,13.224097980801064
1.9183673469387756,1.3122448979591839,14.898347531156336
1.9183673469387756,1.5142857142857145,16.42273206751055
1.9183673469387756,1.716326530612245,17.81651161113515
1.9183673469387756,1.9183673469387756,19.09578146611342
1.9183673469387756,2.1204081632653065,20.274096585625088
1.9183673469387756,2.322448979591837,21.362953732106345
1.9183673469387756,2.5244897959183676,22.37216783647334
1.9183673469387756,2.7265306122448982,23.31016868614873
1.9183673469387756,2.928571428571429,24.18423694779117
1.9183673469387756,3.1306122448979594,25.000693519751444
1.9183673469387756,3.33265306122449,25.765052637232788
1.9183673469387756,3.5346938775510206,26.48214657505726
1.9183673469387756,3.736734693877551,27.15622791073412
1.9183673469387756,3.938775510204082,27.791053921568633
1.9183673469387756,4.140816326530612,28.38995665428218
1.9183673469387756,4.3428571428571425,28.955901426718547
1.9183673469387756,4.544897959183674,29.491535930033365
1.9183673469387756,4.746938775510204,29.999231647348086
1.9183673469387756,4.948979591836735,30.4811189559264
1.9183673469387756,5.151020408163265,30.9391170088466
1.9183673469387756,5.353061224489796,31.374959280071668
1.9183673469387756,5.555102040816326,31.790215489821886
1.9183673469387756,5.757142857142857,32.18631049483415
1.9183673469387756,5.959183673469387,32.564540622627185
1.9183673469387756,6.161224489795918,32.92608784436029
1.9183673469387756,6.3632653061224485,33.27203211275792
1.9183673469387756,6.5653061224489795,33.60336213640566
1.9183673469387756,6.7673469387755105,33.92098481682686
1.9183673469387756,6.969387755102041,34.22573353804163
1.9183673469387756,7.171428571428572,34.5183754681648
1.9183673469387756,7.373469387755102,34.79961800773822
1.9183673469387756,7.575510204081633,35.07011449890647
1.9183673469387756,7.777551020408163,35.33046929243199
1.9183673469387756,7.979591836734694,35.58124225526642
1.9183673469387756,8.181632653061225,35.82295278943847
1.9183673469387756,8.383673469387755,36.0560834229712
1.9183673469387756,8.585714285714285,36.28108302507193
1.9183673469387756,8.787755102040816,36.49836969067405
1.9183673469387756,8.989795918367347,36.708333333333336
1.9183673469387756,9.191836734693878,36.91133802031023
1.9183673469387756,9.393877551020408,37.10772407925792
1.9183673469387756,9.595918367346938,37.29781000216029
1.9183673469387756,9.79795918367347,37.48189416892574
1.9183673469387756,10.0,37.660256410256416
2.1204081632653065,0.1,1.6600361085813804
2.1204081632653065,0.3020408163265306,4.707197568709131
2.1204081632653065,0.5040816326530613,7.4029682489269835
2.1204081632653065,0.7061224489795919,9.804816795508748
2.1204081632653065,0.9081632653061225,11.958327998893022
2.1204081632653065,1.1102040816326533,13.900123602341809
2.1204081632653065,1.3122448979591839,15.659962021936893
2.1204081632653065,1.5142857142857145,17.26227421771651
2.1204081632653065,1.716326530612245,18.72730479741461
2.1204081632653065,1.9183673469387756,20.071971868905155
2.1204081632653065,2.1204081632653065,21.310523324550694
2.1204081632653065,2.322448979591837,22.45504364974461
2.1204081632653065,2.5244897959183676,23.515849521895163
2.1204081632653065,2.7265306122448982,24.501801665362237
2.1204081632653065,2.928571428571429,25.420552939842583
2.1204081632653065,3.1306122448979594,26.278747372662774
2.1204081632653065,3.33265306122449,27.082181090788016
2.1204081632653065,3.5346938775510206,27.835933398485782
2.1204081632653065,3.736734693877551,28.544474268157447
2.1204081632653065,3.938775510204082,29.21175305188941
2.1204081632653065,4.140816326530612,29.84127213308381
2.1204081632653065,4.3428571428571425,30.436148418815034
2.1204081632653065,4.544897959183674,30.99916495215925
2.1204081632653065,4.746938775510204,31.532814448200476
2.1204081632653065,4.948979591836735,32.039336190656044
2.1204081632653065,5.151020408163265,32.520747441122055
2.1204081632653065,5.353061224489796,32.978870290026336
2.1204081632653065,5.555102040816326,33.41535470284209
2.1204081632653065,5.757142857142857,33.8316983760313
2.1204081632653065,5.959183673469387,34.229263906329514
2.1204081632653065,6.161224489795918,34.60929368813161
2.1204081632653065,6.3632653061224485,34.97292288214015
2.1204081632653065,6.5653061224489795,35.321190740451314
2.1204081632653065,6.7673469387755105,35.655050526061764
2.1204081632653065,6.969387755102041,35.97537822619608
2.1204081632653065,7.171428571428572,36.28298022716776
2.1204081632653065,7.373469387755102,36.578600092354975
2.1204081632653065,7.575510204081633,36.86292456323361
2.1204081632653065,7.777551020408163,37.136588885421865
2.1204081632653065,7.979591836734694,37.40018154668199
2.1204081632653065,8.181632653061225,37.65424850125668
2.1204081632653065,8.383673469387755,37.89929694435669
2.1204081632653065,8.585714285714285,38.13579869171356
2.1204081632653065,8.787755102040816,38.364193211581394
2.1204081632653065,8.989795918367347,38.5848903501839
2.1204081632653065,9.191836734693878,38.798272786167836
2.1204081632653065,9.393877551020408,39.004698244986486
2.1204081632653065,9.595918367346938,39.20450150016836
2.1204081632653065,9.79795918367347,39.39799618502239
2.1204081632653065,10.0,39.58547643540214
2.322448979591837,0.1,1.733223674190503
2.322448979591837,0.3020408163265306,4.914728193563675
2.322448979591837,0.5040816326530613,7.729349838833244
2.322448979591837,0.7061224489795919,10.237090930268355
2.322448979591837,0.9081632653061225,12.485545997628188
2.322448979591837,1.1102040816326533,14.5129513612456
2.322448979591837,1.3122448979591839,16.3503774243442
2.322448979591837,1.5142857142857145,18.023332257563265
2.322448979591837,1.716326530612245,19.55295301160562
2.322448979591837,1.9183673469387756,20.956903678801346
2.322448979591837,2.1204081632653065,22.250060311678716
2.322448979591837,2.322448979591837,23.445040175648987
2.322448979591837,2.5244897959183676,24.552614789133067
2.322448979591837,2.7265306122448982,25.582035527538796
